date	Qdaily
9/10/2002	0.679604313
9/11/2002	0.594653774
9/12/2002	0.566336927
9/13/2002	0.509703235
9/14/2002	0.538020081
9/15/2002	0.538020081
9/16/2002	0.764554852
9/17/2002	0.821188545
9/18/2002	0.679604313
9/19/2002	0.566336927
9/20/2002	0.481386388
9/21/2002	0.481386388
9/22/2002	0.481386388
9/23/2002	0.453069542
9/24/2002	0.453069542
9/25/2002	0.396435849
9/26/2002	0.509703235
9/27/2002	0.792871698
9/28/2002	0.792871698
9/29/2002	0.679604313
9/30/2002	0.566336927
10/1/2002	0.509703235
10/2/2002	0.481386388
10/3/2002	0.424752696
10/4/2002	0.396435849
10/5/2002	0.424752696
10/6/2002	0.424752696
10/7/2002	0.396435849
10/8/2002	0.396435849
10/9/2002	0.368119003
10/10/2002	0.792871698
10/11/2002	2.548516173
10/12/2002	4.927131268
10/13/2002	4.785547036
10/14/2002	2.605149866
10/15/2002	1.755644475
10/16/2002	2.038812939
10/17/2002	3.426338411
10/18/2002	4.530695419
10/19/2002	3.029902561
10/20/2002	2.123763478
10/21/2002	1.897228707
10/22/2002	1.727327628
10/23/2002	1.614060243
10/24/2002	1.472476011
10/25/2002	1.415842318
10/26/2002	2.463565634
10/27/2002	4.360794341
10/28/2002	4.13425957
10/29/2002	2.916635176
10/30/2002	3.907724799
10/31/2002	6.286339894
11/1/2002	6.994261053
11/2/2002	5.493468196
11/3/2002	4.332477494
11/4/2002	3.624556335
11/5/2002	3.284754179
11/6/2002	4.360794341
11/7/2002	6.994261053
11/8/2002	6.682775743
11/9/2002	4.870497575
11/10/2002	4.049309031
11/11/2002	3.879407953
11/12/2002	5.040398654
11/13/2002	12.37446186
11/14/2002	14.32832426
11/15/2002	9.769311997
11/16/2002	7.843766444
11/17/2002	27.97704421
11/18/2002	43.89111187
11/19/2002	25.14535958
11/20/2002	15.51763181
11/21/2002	11.49663963
11/22/2002	9.684361458
11/23/2002	9.344559302
11/24/2002	8.410103371
11/25/2002	6.994261053
11/26/2002	6.229706201
11/27/2002	5.861587198
11/28/2002	5.521785042
11/29/2002	5.238616578
11/30/2002	5.0687155
12/1/2002	4.898814422
12/2/2002	4.587329112
12/3/2002	4.304160648
12/4/2002	4.049309031
12/5/2002	4.700596497
12/6/2002	4.275843802
12/7/2002	3.709506874
12/8/2002	4.275843802
12/9/2002	3.879407953
12/10/2002	3.652873182
12/11/2002	4.502378573
12/12/2002	14.72476011
12/13/2002	18.97228707
12/14/2002	21.18100108
12/15/2002	22.25704125
12/16/2002	14.38495796
12/17/2002	10.27901523
12/18/2002	7.928716983
12/19/2002	6.824359975
12/20/2002	7.220795824
12/21/2002	12.0912934
12/22/2002	11.94970917
12/23/2002	8.58000445
12/24/2002	7.107528439
12/25/2002	10.30733208
12/26/2002	26.22139974
12/27/2002	18.6891186
12/28/2002	12.06297655
12/29/2002	9.089707684
12/30/2002	7.87208329
12/31/2002	6.93762736
1/1/2003	7.815449598
1/2/2003	16.93347413
1/3/2003	18.20773222
1/4/2003	16.87684044
1/5/2003	14.72476011
1/6/2003	11.38337224
1/7/2003	9.910896229
1/8/2003	8.976440299
1/9/2003	8.240202293
1/10/2003	7.617231673
1/11/2003	6.682775743
1/12/2003	5.889904045
1/13/2003	5.323567117
1/14/2003	5.125349193
1/15/2003	4.870497575
1/16/2003	4.559012265
1/17/2003	4.44574488
1/18/2003	4.389111187
1/19/2003	4.785547036
1/20/2003	3.964358492
1/21/2003	3.766140567
1/22/2003	3.709506874
1/23/2003	4.105942723
1/24/2003	3.143169947
1/25/2003	3.058219408
1/26/2003	2.831684637
1/27/2003	2.831684637
1/28/2003	2.718417251
1/29/2003	2.718417251
1/30/2003	2.775050944
1/31/2003	2.633466712
2/1/2003	2.718417251
2/2/2003	4.219210109
2/3/2003	4.615645958
2/4/2003	4.615645958
2/5/2003	5.918220891
2/6/2003	5.408517656
2/7/2003	4.785547036
2/8/2003	4.615645958
2/9/2003	4.190893263
2/10/2003	4.13425957
2/11/2003	4.247526955
2/12/2003	4.077625877
2/13/2003	3.766140567
2/14/2003	3.482972103
2/15/2003	3.681190028
2/16/2003	3.681190028
2/17/2003	2.237030863
2/18/2003	3.907724799
2/19/2003	4.615645958
2/20/2003	4.898814422
2/21/2003	5.153666039
2/22/2003	9.316242455
2/23/2003	43.89111187
2/24/2003	77.02182212
2/25/2003	42.75843802
2/26/2003	26.8726872
2/27/2003	18.66080176
2/28/2003	15.14951281
3/1/2003	13.13901672
3/2/2003	16.76357305
3/3/2003	39.36041645
3/4/2003	24.29585418
3/5/2003	19.25545553
3/6/2003	34.82972103
3/7/2003	40.49309031
3/8/2003	22.11545701
3/9/2003	17.38654367
3/10/2003	16.76357305
3/11/2003	13.93188841
3/12/2003	10.53386685
3/13/2003	9.571094073
3/14/2003	8.778222374
3/15/2003	7.985350676
3/16/2003	7.277429517
3/17/2003	8.693271835
3/18/2003	12.00634286
3/19/2003	10.64713423
3/20/2003	9.287925609
3/21/2003	16.90515728
3/22/2003	17.18832575
3/23/2003	12.57267979
3/24/2003	9.486143534
3/25/2003	7.87208329
3/26/2003	7.022577899
3/27/2003	7.24911267
3/28/2003	7.334063209
3/29/2003	6.93762736
3/30/2003	9.51446038
3/31/2003	12.96911564
4/1/2003	10.9303027
4/2/2003	8.26851914
4/3/2003	7.220795824
4/4/2003	6.484557818
4/5/2003	6.088121969
4/6/2003	5.804953506
4/7/2003	5.833270352
4/8/2003	8.211885447
4/9/2003	13.33723464
4/10/2003	20.61466416
4/11/2003	21.88892224
4/12/2003	26.84437036
4/13/2003	19.99169354
4/14/2003	13.50713572
4/15/2003	9.656044612
4/16/2003	8.070301215
4/17/2003	7.107528439
4/18/2003	6.286339894
4/19/2003	5.776636659
4/20/2003	5.408517656
4/21/2003	5.153666039
4/22/2003	5.0687155
4/23/2003	4.842180729
4/24/2003	4.559012265
4/25/2003	4.247526955
4/26/2003	4.672279651
4/27/2003	5.153666039
4/28/2003	4.672279651
4/29/2003	4.275843802
4/30/2003	3.992675338
5/1/2003	3.624556335
5/2/2003	3.426338411
5/3/2003	3.228120486
5/4/2003	2.860001483
5/5/2003	2.690100405
5/6/2003	2.718417251
5/7/2003	2.661783559
5/8/2003	2.973268869
5/9/2003	2.831684637
5/10/2003	2.973268869
5/11/2003	2.860001483
5/12/2003	2.690100405
5/13/2003	2.406931941
5/14/2003	2.152080324
5/15/2003	2.010496092
5/16/2003	4.870497575
5/17/2003	11.49663963
5/18/2003	11.01525324
5/19/2003	7.475647441
5/20/2003	5.69168612
5/21/2003	4.75723019
5/22/2003	4.955448115
5/23/2003	5.266933425
5/24/2003	5.833270352
5/25/2003	6.144755662
5/26/2003	14.01683895
5/27/2003	28.14694529
5/28/2003	18.03783114
5/29/2003	14.27169057
5/30/2003	12.8841651
5/31/2003	9.967529922
6/1/2003	8.296835986
6/2/2003	7.928716983
6/3/2003	6.62614205
6/4/2003	6.173072508
6/5/2003	7.617231673
6/6/2003	8.438420218
6/7/2003	10.25069839
6/8/2003	29.44952022
6/9/2003	25.00377534
6/10/2003	14.75307696
6/11/2003	9.486143534
6/12/2003	11.86475863
6/13/2003	13.84693787
6/14/2003	12.23287763
6/15/2003	12.85584825
6/16/2003	8.749905528
6/17/2003	6.484557818
6/18/2003	10.9303027
6/19/2003	21.26595162
6/20/2003	25.51347858
6/21/2003	62.86339894
6/22/2003	38.51091106
6/23/2003	23.21981402
6/24/2003	14.21505688
6/25/2003	9.061390838
6/26/2003	7.135845285
6/27/2003	6.00317143
6/28/2003	5.153666039
6/29/2003	4.587329112
6/30/2003	4.219210109
7/1/2003	3.992675338
7/2/2003	3.652873182
7/3/2003	7.928716983
7/4/2003	10.59050054
7/5/2003	7.220795824
7/6/2003	5.889904045
7/7/2003	6.201389355
7/8/2003	6.711092589
7/9/2003	5.635052427
7/10/2003	17.10337521
7/11/2003	28.31684637
7/12/2003	14.89466119
7/13/2003	9.146341377
7/14/2003	7.192478978
7/15/2003	14.18674003
7/16/2003	10.64713423
7/17/2003	6.880993668
7/18/2003	5.578418735
7/19/2003	4.700596497
7/20/2003	4.219210109
7/21/2003	3.737823721
7/22/2003	3.341387872
7/23/2003	3.171486793
7/24/2003	3.596239489
7/25/2003	3.624556335
7/26/2003	2.661783559
7/27/2003	2.265347709
7/28/2003	2.265347709
7/29/2003	4.360794341
7/30/2003	4.813863883
7/31/2003	3.794457413
8/1/2003	3.001585715
8/2/2003	2.80336779
8/3/2003	2.775050944
8/4/2003	2.718417251
8/5/2003	2.605149866
8/6/2003	3.086536254
8/7/2003	3.029902561
8/8/2003	5.351883964
8/9/2003	5.550101888
8/10/2003	5.153666039
8/11/2003	5.0687155
8/12/2003	4.672279651
8/13/2003	5.804953506
8/14/2003	5.635052427
8/15/2003	4.360794341
8/16/2003	4.275843802
8/17/2003	7.730499059
8/18/2003	10.81703531
8/19/2003	7.050894746
8/20/2003	4.870497575
8/21/2003	4.020992184
8/22/2003	3.313071025
8/23/2003	2.916635176
8/24/2003	2.350298249
8/25/2003	2.067129785
8/26/2003	1.925545553
8/27/2003	2.095446631
8/28/2003	2.237030863
8/29/2003	2.095446631
8/30/2003	1.953862399
8/31/2003	2.18039717
9/1/2003	1.953862399
9/2/2003	2.321981402
9/3/2003	2.265347709
9/4/2003	2.633466712
9/5/2003	2.746734098
9/6/2003	2.406931941
9/7/2003	2.038812939
9/8/2003	1.840595014
9/9/2003	1.642377089
9/10/2003	1.55742655
9/11/2003	1.55742655
9/12/2003	1.55742655
9/13/2003	3.567922642
9/14/2003	6.31465674
9/15/2003	11.21347116
9/16/2003	35.96239489
9/17/2003	22.2287244
9/18/2003	12.48772925
9/19/2003	27.38239044
9/20/2003	28.8831833
9/21/2003	16.08396874
9/22/2003	10.44891631
9/23/2003	9.287925609
9/24/2003	12.68594717
9/25/2003	11.92139232
9/26/2003	8.070301215
9/27/2003	6.286339894
9/28/2003	5.493468196
9/29/2003	5.210299732
9/30/2003	4.842180729
10/1/2003	4.44574488
10/2/2003	4.020992184
10/3/2003	3.681190028
10/4/2003	3.398021564
10/5/2003	3.114853101
10/6/2003	2.944952022
10/7/2003	2.80336779
10/8/2003	2.633466712
10/9/2003	2.520199327
10/10/2003	2.661783559
10/11/2003	2.237030863
10/12/2003	2.152080324
10/13/2003	2.038812939
10/14/2003	2.010496092
10/15/2003	3.058219408
10/16/2003	3.737823721
10/17/2003	3.086536254
10/18/2003	2.548516173
10/19/2003	2.237030863
10/20/2003	2.123763478
10/21/2003	2.067129785
10/22/2003	2.067129785
10/23/2003	2.010496092
10/24/2003	1.86891186
10/25/2003	1.812278168
10/26/2003	1.755644475
10/27/2003	1.925545553
10/28/2003	3.681190028
10/29/2003	10.53386685
10/30/2003	17.98119744
10/31/2003	12.62931348
11/1/2003	7.673865366
11/2/2003	5.889904045
11/3/2003	5.097032346
11/4/2003	4.672279651
11/5/2003	4.44574488
11/6/2003	13.70535364
11/7/2003	31.9980364
11/8/2003	21.40753585
11/9/2003	13.39386833
11/10/2003	8.523370757
11/11/2003	6.597825204
11/12/2003	6.258023047
11/13/2003	9.797628844
11/14/2003	12.40277871
11/15/2003	8.495053911
11/16/2003	6.711092589
11/17/2003	6.00317143
11/18/2003	5.323567117
11/19/2003	5.635052427
11/20/2003	16.16891928
11/21/2003	23.19149718
11/22/2003	14.63980957
11/23/2003	9.967529922
11/24/2003	7.135845285
11/25/2003	6.965944207
11/26/2003	6.427924126
11/27/2003	5.861587198
11/28/2003	5.550101888
11/29/2003	7.334063209
11/30/2003	9.174658223
12/1/2003	7.56059798
12/2/2003	6.258023047
12/3/2003	5.408517656
12/4/2003	4.927131268
12/5/2003	7.164162131
12/6/2003	16.25386982
12/7/2003	16.28218666
12/8/2003	11.63822386
12/9/2003	8.58000445
12/10/2003	7.447330595
12/11/2003	19.82179246
12/12/2003	28.31684637
12/13/2003	16.39545405
12/14/2003	13.53545256
12/15/2003	29.73268869
12/16/2003	23.21981402
12/17/2003	15.97070135
12/18/2003	17.30159313
12/19/2003	15.31941389
12/20/2003	11.52495647
12/21/2003	8.523370757
12/22/2003	7.135845285
12/23/2003	6.569508358
12/24/2003	12.57267979
12/25/2003	33.13071025
12/26/2003	20.78456523
12/27/2003	13.93188841
12/28/2003	10.61881739
12/29/2003	8.325152832
12/30/2003	7.390696902
12/31/2003	6.824359975
1/1/2004	6.258023047
1/2/2004	5.889904045
1/3/2004	5.776636659
1/4/2004	5.720002966
1/5/2004	5.663369274
1/6/2004	6.258023047
1/7/2004	6.456240972
1/8/2004	5.606735581
1/9/2004	5.125349193
1/10/2004	4.672279651
1/11/2004	4.813863883
1/12/2004	4.389111187
1/13/2004	4.389111187
1/14/2004	4.247526955
1/15/2004	4.020992184
1/16/2004	3.681190028
1/17/2004	3.82277426
1/18/2004	3.907724799
1/19/2004	5.153666039
1/20/2004	5.238616578
1/21/2004	4.530695419
1/22/2004	4.105942723
1/23/2004	3.539605796
1/24/2004	3.256437332
1/25/2004	2.831684637
1/26/2004	2.661783559
1/27/2004	3.284754179
1/28/2004	3.313071025
1/29/2004	3.058219408
1/30/2004	2.916635176
1/31/2004	2.661783559
2/1/2004	3.029902561
2/2/2004	2.633466712
2/3/2004	3.454655257
2/4/2004	12.48772925
2/5/2004	11.55327332
2/6/2004	8.89148976
2/7/2004	47.28913344
2/8/2004	31.43169947
2/9/2004	14.66812642
2/10/2004	9.486143534
2/11/2004	7.928716983
2/12/2004	7.164162131
2/13/2004	6.427924126
2/14/2004	5.974854584
2/15/2004	5.493468196
2/16/2004	5.012081807
2/17/2004	4.643962804
2/18/2004	4.530695419
2/19/2004	4.389111187
2/20/2004	3.907724799
2/21/2004	3.964358492
2/22/2004	4.105942723
2/23/2004	3.794457413
2/24/2004	3.567922642
2/25/2004	3.539605796
2/26/2004	3.313071025
2/27/2004	3.114853101
2/28/2004	3.001585715
2/29/2004	2.88831833
3/1/2004	2.831684637
3/2/2004	2.916635176
3/3/2004	2.944952022
3/4/2004	2.860001483
3/5/2004	2.88831833
3/6/2004	3.737823721
3/7/2004	5.663369274
3/8/2004	5.776636659
3/9/2004	4.870497575
3/10/2004	4.304160648
3/11/2004	3.936041645
3/12/2004	3.681190028
3/13/2004	3.313071025
3/14/2004	2.944952022
3/15/2004	2.831684637
3/16/2004	3.114853101
3/17/2004	4.332477494
3/18/2004	4.672279651
3/19/2004	4.474061726
3/20/2004	4.643962804
3/21/2004	4.474061726
3/22/2004	4.077625877
3/23/2004	3.681190028
3/24/2004	3.284754179
3/25/2004	3.058219408
3/26/2004	3.058219408
3/27/2004	3.001585715
3/28/2004	3.001585715
3/29/2004	2.775050944
3/30/2004	2.633466712
3/31/2004	3.001585715
4/1/2004	4.190893263
4/2/2004	5.889904045
4/3/2004	7.079211592
4/4/2004	6.711092589
4/5/2004	6.512874665
4/6/2004	5.889904045
4/7/2004	4.842180729
4/8/2004	4.474061726
4/9/2004	4.247526955
4/10/2004	3.964358492
4/11/2004	3.681190028
4/12/2004	3.879407953
4/13/2004	18.20773222
4/14/2004	58.04953506
4/15/2004	59.46537737
4/16/2004	28.60001483
4/17/2004	16.16891928
4/18/2004	12.28951132
4/19/2004	9.967529922
4/20/2004	7.390696902
4/21/2004	6.824359975
4/22/2004	6.229706201
4/23/2004	5.69168612
4/24/2004	5.635052427
4/25/2004	5.351883964
4/26/2004	5.097032346
4/27/2004	6.399607279
4/28/2004	7.079211592
4/29/2004	6.031488277
4/30/2004	5.181982885
5/1/2004	4.785547036
5/2/2004	4.587329112
5/3/2004	4.75723019
5/4/2004	5.266933425
5/5/2004	5.351883964
5/6/2004	4.983764961
5/7/2004	4.587329112
5/8/2004	4.360794341
5/9/2004	3.964358492
5/10/2004	3.936041645
5/11/2004	4.247526955
5/12/2004	3.766140567
5/13/2004	3.256437332
5/14/2004	3.086536254
5/15/2004	2.775050944
5/16/2004	2.661783559
5/17/2004	2.406931941
5/18/2004	2.321981402
5/19/2004	2.293664556
5/20/2004	2.237030863
5/21/2004	1.925545553
5/22/2004	2.010496092
5/23/2004	1.982179246
5/24/2004	1.614060243
5/25/2004	1.444159165
5/26/2004	2.860001483
5/27/2004	2.80336779
5/28/2004	2.321981402
5/29/2004	1.925545553
5/30/2004	1.529109704
5/31/2004	1.302574933
6/1/2004	1.24594124
6/2/2004	1.189307547
6/3/2004	2.038812939
6/4/2004	1.727327628
6/5/2004	2.010496092
6/6/2004	2.520199327
6/7/2004	2.237030863
6/8/2004	1.86891186
6/9/2004	1.444159165
6/10/2004	1.217624394
6/11/2004	1.55742655
6/12/2004	2.265347709
6/13/2004	1.86891186
6/14/2004	1.387525472
6/15/2004	1.189307547
6/16/2004	1.076040162
6/17/2004	4.275843802
6/18/2004	10.08079731
6/19/2004	5.0687155
6/20/2004	3.001585715
6/21/2004	2.18039717
6/22/2004	1.897228707
6/23/2004	1.500792858
6/24/2004	1.274258087
6/25/2004	1.104357008
6/26/2004	1.189307547
6/27/2004	1.132673855
6/28/2004	1.104357008
6/29/2004	1.104357008
6/30/2004	1.076040162
7/1/2004	1.076040162
7/2/2004	1.076040162
7/3/2004	1.047723316
7/4/2004	1.019406469
7/5/2004	1.019406469
7/6/2004	0.962772777
7/7/2004	0.906139084
7/8/2004	0.877822237
7/9/2004	0.849505391
7/10/2004	0.849505391
7/11/2004	0.877822237
7/12/2004	0.93445593
7/13/2004	4.332477494
7/14/2004	13.28060095
7/15/2004	5.889904045
7/16/2004	3.029902561
7/17/2004	1.897228707
7/18/2004	2.265347709
7/19/2004	5.153666039
7/20/2004	6.965944207
7/21/2004	4.105942723
7/22/2004	2.831684637
7/23/2004	1.982179246
7/24/2004	1.585743397
7/25/2004	1.699010782
7/26/2004	1.585743397
7/27/2004	1.444159165
7/28/2004	1.982179246
7/29/2004	1.953862399
7/30/2004	1.614060243
7/31/2004	1.217624394
8/1/2004	1.24594124
8/2/2004	1.642377089
8/3/2004	1.783961321
8/4/2004	1.359208626
8/5/2004	0.962772777
8/6/2004	0.821188545
8/7/2004	0.736238006
8/8/2004	0.679604313
8/9/2004	0.651287466
8/10/2004	0.594653774
8/11/2004	0.566336927
8/12/2004	1.415842318
8/13/2004	1.132673855
8/14/2004	0.821188545
8/15/2004	0.736238006
8/16/2004	0.679604313
8/17/2004	0.62297062
8/18/2004	1.076040162
8/19/2004	0.991089623
8/20/2004	0.93445593
8/21/2004	0.877822237
8/22/2004	0.849505391
8/23/2004	0.707921159
8/24/2004	0.736238006
8/25/2004	0.707921159
8/26/2004	0.679604313
8/27/2004	0.651287466
8/28/2004	0.651287466
8/29/2004	0.62297062
8/30/2004	0.651287466
8/31/2004	1.217624394
9/1/2004	1.302574933
9/2/2004	0.93445593
9/3/2004	0.877822237
9/4/2004	0.821188545
9/5/2004	0.736238006
9/6/2004	0.707921159
9/7/2004	0.651287466
9/8/2004	0.679604313
9/9/2004	0.849505391
9/10/2004	0.849505391
9/11/2004	0.707921159
9/12/2004	0.566336927
9/13/2004	0.538020081
9/14/2004	0.566336927
9/15/2004	0.651287466
9/16/2004	0.821188545
9/17/2004	0.792871698
9/18/2004	0.849505391
9/19/2004	0.849505391
9/20/2004	0.736238006
9/21/2004	0.651287466
9/22/2004	0.651287466
9/23/2004	0.594653774
9/24/2004	0.538020081
9/25/2004	0.509703235
9/26/2004	0.481386388
9/27/2004	0.509703235
9/28/2004	1.160990701
9/29/2004	1.755644475
9/30/2004	1.387525472
10/1/2004	1.104357008
10/2/2004	0.906139084
10/3/2004	1.047723316
10/4/2004	1.047723316
10/5/2004	0.906139084
10/6/2004	0.821188545
10/7/2004	0.764554852
10/8/2004	0.707921159
10/9/2004	0.679604313
10/10/2004	0.679604313
10/11/2004	0.62297062
10/12/2004	0.707921159
10/13/2004	0.821188545
10/14/2004	0.679604313
10/15/2004	0.679604313
10/16/2004	0.651287466
10/17/2004	0.651287466
10/18/2004	0.62297062
10/19/2004	0.62297062
10/20/2004	0.764554852
10/21/2004	0.792871698
10/22/2004	0.736238006
10/23/2004	0.679604313
10/24/2004	0.679604313
10/25/2004	0.679604313
10/26/2004	0.679604313
10/27/2004	0.62297062
10/28/2004	0.594653774
10/29/2004	0.566336927
10/30/2004	0.594653774
10/31/2004	0.594653774
11/1/2004	0.594653774
11/2/2004	0.566336927
11/3/2004	0.566336927
11/4/2004	0.62297062
11/5/2004	1.472476011
11/6/2004	1.614060243
11/7/2004	1.302574933
11/8/2004	1.047723316
11/9/2004	0.93445593
11/10/2004	0.877822237
11/11/2004	0.849505391
11/12/2004	1.132673855
11/13/2004	3.766140567
11/14/2004	6.796043128
11/15/2004	4.870497575
11/16/2004	2.973268869
11/17/2004	2.350298249
11/18/2004	2.038812939
11/19/2004	1.897228707
11/20/2004	1.812278168
11/21/2004	1.783961321
11/22/2004	1.670693936
11/23/2004	1.727327628
11/24/2004	1.727327628
11/25/2004	1.699010782
11/26/2004	1.727327628
11/27/2004	1.55742655
11/28/2004	2.435248788
11/29/2004	5.153666039
11/30/2004	5.012081807
12/1/2004	3.794457413
12/2/2004	3.737823721
12/3/2004	3.737823721
12/4/2004	3.19980364
12/5/2004	2.831684637
12/6/2004	2.661783559
12/7/2004	2.605149866
12/8/2004	2.88831833
12/9/2004	3.228120486
12/10/2004	4.020992184
12/11/2004	5.833270352
12/12/2004	6.031488277
12/13/2004	5.408517656
12/14/2004	4.587329112
12/15/2004	3.936041645
12/16/2004	3.398021564
12/17/2004	3.539605796
12/18/2004	3.398021564
12/19/2004	2.916635176
12/20/2004	2.944952022
12/21/2004	2.718417251
12/22/2004	2.548516173
12/23/2004	2.690100405
12/24/2004	3.936041645
12/25/2004	4.417428034
12/26/2004	3.766140567
12/27/2004	3.284754179
12/28/2004	2.973268869
12/29/2004	2.746734098
12/30/2004	2.718417251
12/31/2004	2.633466712
1/1/2005	2.548516173
1/2/2005	2.49188248
1/3/2005	2.378615095
1/4/2005	2.406931941
1/5/2005	2.463565634
1/6/2005	2.633466712
1/7/2005	2.690100405
1/8/2005	2.718417251
1/9/2005	2.80336779
1/10/2005	2.605149866
1/11/2005	2.548516173
1/12/2005	2.520199327
1/13/2005	2.775050944
1/14/2005	6.229706201
1/15/2005	18.77406914
1/16/2005	13.93188841
1/17/2005	7.702182212
1/18/2005	6.088121969
1/19/2005	5.153666039
1/20/2005	5.181982885
1/21/2005	4.105942723
1/22/2005	3.228120486
1/23/2005	3.851091106
1/24/2005	4.275843802
1/25/2005	4.162576416
1/26/2005	3.992675338
1/27/2005	3.936041645
1/28/2005	3.907724799
1/29/2005	3.907724799
1/30/2005	3.766140567
1/31/2005	3.341387872
2/1/2005	3.058219408
2/2/2005	2.916635176
2/3/2005	2.916635176
2/4/2005	2.944952022
2/5/2005	3.19980364
2/6/2005	3.709506874
2/7/2005	4.360794341
2/8/2005	4.842180729
2/9/2005	5.210299732
2/10/2005	5.436834503
2/11/2005	5.295250271
2/12/2005	4.75723019
2/13/2005	4.304160648
2/14/2005	4.13425957
2/15/2005	5.748319813
2/16/2005	7.64554852
2/17/2005	6.342973587
2/18/2005	5.436834503
2/19/2005	5.238616578
2/20/2005	4.332477494
2/21/2005	4.020992184
2/22/2005	4.530695419
2/23/2005	4.898814422
2/24/2005	4.75723019
2/25/2005	4.700596497
2/26/2005	4.672279651
2/27/2005	4.842180729
2/28/2005	5.097032346
3/1/2005	5.748319813
3/2/2005	7.135845285
3/3/2005	6.824359975
3/4/2005	5.550101888
3/5/2005	5.012081807
3/6/2005	4.728913344
3/7/2005	4.587329112
3/8/2005	4.898814422
3/9/2005	6.399607279
3/10/2005	6.371290433
3/11/2005	5.436834503
3/12/2005	5.040398654
3/13/2005	4.842180729
3/14/2005	4.502378573
3/15/2005	4.190893263
3/16/2005	3.992675338
3/17/2005	3.82277426
3/18/2005	3.681190028
3/19/2005	3.482972103
3/20/2005	3.482972103
3/21/2005	3.596239489
3/22/2005	3.454655257
3/23/2005	5.408517656
3/24/2005	16.02733504
3/25/2005	15.29109704
3/26/2005	9.627727765
3/27/2005	7.050894746
3/28/2005	8.296835986
3/29/2005	17.1600089
3/30/2005	15.48931496
3/31/2005	9.372876148
4/1/2005	7.022577899
4/2/2005	10.73208477
4/3/2005	51.25349193
4/4/2005	33.98021564
4/5/2005	16.33882035
4/6/2005	10.84535216
4/7/2005	8.183568601
4/8/2005	43.32477494
4/9/2005	50.40398654
4/10/2005	21.18100108
4/11/2005	14.0451558
4/12/2005	9.910896229
4/13/2005	7.617231673
4/14/2005	6.541191511
4/15/2005	6.116438816
4/16/2005	5.606735581
4/17/2005	5.210299732
4/18/2005	4.813863883
4/19/2005	4.502378573
4/20/2005	4.360794341
4/21/2005	4.190893263
4/22/2005	4.077625877
4/23/2005	4.049309031
4/24/2005	4.474061726
4/25/2005	4.502378573
4/26/2005	4.190893263
4/27/2005	3.964358492
4/28/2005	3.766140567
4/29/2005	3.482972103
4/30/2005	3.766140567
5/1/2005	4.785547036
5/2/2005	5.804953506
5/3/2005	5.0687155
5/4/2005	4.389111187
5/5/2005	4.105942723
5/6/2005	3.794457413
5/7/2005	3.596239489
5/8/2005	3.398021564
5/9/2005	3.143169947
5/10/2005	2.860001483
5/11/2005	2.690100405
5/12/2005	2.548516173
5/13/2005	2.463565634
5/14/2005	2.378615095
5/15/2005	2.520199327
5/16/2005	2.463565634
5/17/2005	2.152080324
5/18/2005	1.86891186
5/19/2005	1.897228707
5/20/2005	7.362380056
5/21/2005	27.69387575
5/22/2005	18.29268275
5/23/2005	10.59050054
5/24/2005	6.484557818
5/25/2005	5.776636659
5/26/2005	5.578418735
5/27/2005	5.295250271
5/28/2005	4.615645958
5/29/2005	4.13425957
5/30/2005	3.652873182
5/31/2005	3.228120486
6/1/2005	2.88831833
6/2/2005	2.633466712
6/3/2005	3.228120486
6/4/2005	4.304160648
6/5/2005	4.304160648
6/6/2005	3.851091106
6/7/2005	6.229706201
6/8/2005	10.19406469
6/9/2005	6.682775743
6/10/2005	5.181982885
6/11/2005	4.530695419
6/12/2005	3.992675338
6/13/2005	3.369704718
6/14/2005	2.944952022
6/15/2005	2.605149866
6/16/2005	2.293664556
6/17/2005	2.18039717
6/18/2005	1.953862399
6/19/2005	1.783961321
6/20/2005	1.812278168
6/21/2005	1.670693936
6/22/2005	1.614060243
6/23/2005	1.812278168
6/24/2005	1.642377089
6/25/2005	1.529109704
6/26/2005	1.415842318
6/27/2005	1.55742655
6/28/2005	1.840595014
6/29/2005	1.614060243
6/30/2005	1.55742655
7/1/2005	1.415842318
7/2/2005	1.302574933
7/3/2005	1.24594124
7/4/2005	1.104357008
7/5/2005	1.104357008
7/6/2005	1.585743397
7/7/2005	2.152080324
7/8/2005	2.152080324
7/9/2005	2.548516173
7/10/2005	1.925545553
7/11/2005	1.472476011
7/12/2005	1.302574933
7/13/2005	1.160990701
7/14/2005	1.160990701
7/15/2005	1.387525472
7/16/2005	1.500792858
7/17/2005	6.427924126
7/18/2005	5.918220891
7/19/2005	2.548516173
7/20/2005	1.840595014
7/21/2005	1.614060243
7/22/2005	1.359208626
7/23/2005	1.160990701
7/24/2005	1.076040162
7/25/2005	1.132673855
7/26/2005	1.217624394
7/27/2005	1.047723316
7/28/2005	1.132673855
7/29/2005	1.189307547
7/30/2005	4.927131268
7/31/2005	2.18039717
8/1/2005	1.585743397
8/2/2005	1.24594124
8/3/2005	1.076040162
8/4/2005	0.849505391
8/5/2005	0.764554852
8/6/2005	0.93445593
8/7/2005	1.500792858
8/8/2005	1.472476011
8/9/2005	1.217624394
8/10/2005	1.302574933
8/11/2005	1.160990701
8/12/2005	0.991089623
8/13/2005	0.821188545
8/14/2005	0.736238006
8/15/2005	0.62297062
8/16/2005	0.679604313
8/17/2005	0.93445593
8/18/2005	0.906139084
8/19/2005	0.821188545
8/20/2005	0.877822237
